"Device","Date","WindSpeed","WindSpeed_Std","Power","Temperature","Relh","Pressure"
"WTG02","2020/03/08 13:00:00.000",8.9,0.7,1697.6,15.4,48.0032228153789,823.748198525549
"WTG02","2020/03/08 13:10:00.000",9,0.6,1824.3,15.6,47.499639586275,823.831510530137
"WTG02","2020/03/08 13:20:00.000",8.8,0.8,1751.5,16,46.4924731280672,823.998134539314
"WTG02","2020/03/08 13:30:00.000",8.5,0.7,1588.3,16.1,46.2406815135153,824.039790541608
"WTG02","2020/03/08 13:40:00.000",8.2,0.6,1372.9,16.3,45.7370982844114,824.123102546197
"WTG02","2020/03/08 13:50:00.000",8.4,0.7,1486.5,16.7,44.7299318262036,824.289726555374
"WTG02","2020/03/08 14:00:00.000",7.8,0.8,1197.4,16.9,44.2263485970997,824.373038559962
"WTG02","2020/03/08 14:10:00.000",8.2,1.1,1278,17.4,42.96739052434,824.581318571433
"WTG02","2020/03/08 14:20:00.000",7.4,0.5,1058.1,17.6,42.4638072952361,824.664630576022
"WTG02","2020/03/08 14:30:00.000",7.3,0.9,941.2,17.7,42.2120156806841,824.706286578316
"WTG02","2020/03/08 14:40:00.000",6.6,0.7,700.8,17.9,41.7084324515802,824.789598582905
"WTG02","2020/03/08 14:50:00.000",6.6,0.5,700.1,18.2,40.9530576079244,824.914566589787
"WTG02","2020/03/08 15:00:00.000",6.4,0.6,654.6,18.5,40.1976827642685,825.03953459667
"WTG02","2020/03/08 15:10:00.000",6.8,0.6,772.4,18.7,39.6940995351647,825.122846601258
"WTG02","2020/03/08 15:20:00.000",6.8,0.6,826.2,18.9,39.1905163060608,825.206158605847
"WTG02","2020/03/08 15:30:00.000",6.9,0.5,825.4,19,38.9387246915088,825.247814608141
"WTG02","2020/03/08 15:40:00.000",7.2,0.8,961.3,19.1,38.6869330769569,825.289470610435
"WTG02","2020/03/08 15:50:00.000",7.6,0.5,1169.6,19.2,38.4351414624049,825.33112661273
"WTG02","2020/03/08 16:00:00.000",7.3,0.5,963.5,19.3,38.183349847853,825.372782615024
"WTG02","2020/03/08 16:10:00.000",7.2,0.6,928.8,19.4,37.931558233301,825.414438617318
"WTG02","2020/03/08 16:20:00.000",6.7,0.5,767.9,19.2,38.4351414624049,825.33112661273
"WTG02","2020/03/08 16:30:00.000",6.5,0.5,634,19.4,37.931558233301,825.414438617318
"WTG02","2020/03/08 16:40:00.000",6.5,0.5,685.4,19.3,38.183349847853,825.372782615024
"WTG02","2020/03/08 16:50:00.000",6.7,0.3,682.3,19.2,38.4351414624049,825.33112661273
"WTG02","2020/03/08 17:00:00.000",6.1,0.4,554.4,19.5,37.6797666187491,825.456094619612
"WTG02","2020/03/08 17:10:00.000",6.4,0.5,647.3,19.5,37.6797666187491,825.456094619612
"WTG02","2020/03/08 17:20:00.000",7.3,0.3,1004.5,19.5,37.6797666187491,825.456094619612
"WTG02","2020/03/08 17:30:00.000",7.3,0.3,1024.8,19.5,37.6797666187491,825.456094619612
"WTG02","2020/03/08 17:40:00.000",7.1,0.6,957.1,19.4,37.931558233301,825.414438617318
"WTG02","2020/03/08 17:50:00.000",6.9,0.6,869.4,19.2,38.4351414624049,825.33112661273
"WTG02","2020/03/08 18:00:00.000",7.4,0.8,995.7,19.2,38.4351414624049,825.33112661273
"WTG02","2020/03/08 18:10:00.000",7.6,0.4,1043,19.2,38.4351414624049,825.33112661273
"WTG02","2020/03/08 18:20:00.000",7.5,0.2,948.1,19.2,38.4351414624049,825.33112661273
"WTG02","2020/03/08 18:30:00.000",7.5,0.2,1009,19.2,38.4351414624049,825.33112661273
"WTG02","2020/03/08 18:40:00.000",7.2,0.1,868,19.3,38.183349847853,825.372782615024
"WTG02","2020/03/08 18:50:00.000",7,0.1,806.5,19.2,38.4351414624049,825.33112661273
"WTG02","2020/03/08 19:00:00.000",7.2,0.2,854.5,19.2,38.4351414624049,825.33112661273
"WTG02","2020/03/08 19:10:00.000",6.8,0.1,694.1,19.1,38.6869330769569,825.289470610435
"WTG02","2020/03/08 19:20:00.000",6.4,0.3,563.7,19.1,38.6869330769569,825.289470610435
"WTG02","2020/03/08 19:30:00.000",5.8,0.2,391.4,18.7,39.6940995351647,825.122846601258
"WTG02","2020/03/08 19:40:00.000",5.3,0.3,290.4,18.5,40.1976827642685,825.03953459667
"WTG02","2020/03/08 19:50:00.000",5,0.3,239.4,18.1,41.2048492224763,824.872910587493
"WTG02","2020/03/08 20:00:00.000",5.3,0.2,292.1,18.1,41.2048492224763,824.872910587493
"WTG02","2020/03/08 20:10:00.000",5.3,0.1,357.1,18,41.4566408370283,824.831254585199
"WTG02","2020/03/08 20:20:00.000",5.7,0.2,405.8,18.1,41.2048492224763,824.872910587493
"WTG02","2020/03/08 20:30:00.000",5.7,0.2,455.8,18.2,40.9530576079244,824.914566589787
"WTG02","2020/03/08 20:40:00.000",5.9,0.3,468.8,17.8,41.9602240661322,824.74794258061
"WTG02","2020/03/08 20:50:00.000",7.2,0.8,864.8,17.8,41.9602240661322,824.74794258061
"WTG02","2020/03/08 21:00:00.000",9.4,0.8,1797.8,17.5,42.715598909788,824.622974573728
"WTG02","2020/03/08 21:10:00.000",10.4,0.4,2183.7,16.5,45.2335150553075,824.206414550785
"WTG02","2020/03/08 21:20:00.000",9.7,0.3,2153.6,15.6,47.499639586275,823.831510530137
"WTG02","2020/03/08 21:30:00.000",9.9,0.4,2099.1,15.1,48.7585976590347,823.623230518666
"WTG02","2020/03/08 21:40:00.000",10.8,0.6,2608.7,14.8,49.5139725026906,823.498262511783
"WTG02","2020/03/08 21:50:00.000",10.9,0.8,2676.6,14.5,50.2693473463464,823.373294504901
"WTG02","2020/03/08 22:00:00.000",10.5,0.6,2306.7,14.2,51.0247221900023,823.248326498018
"WTG02","2020/03/08 22:10:00.000",10,1,2189.4,13.9,51.7800970336581,823.123358491135
"WTG02","2020/03/08 22:20:00.000",9.4,0.6,1891.2,13.4,53.0390551064178,822.915078479664
"WTG02","2020/03/08 22:30:00.000",9.6,0.8,2158.3,13.6,52.5354718773139,822.998390484253
"WTG02","2020/03/08 22:40:00.000",8.8,0.7,1782.5,13.4,53.0390551064178,822.915078479664
"WTG02","2020/03/08 22:50:00.000",9.3,0.8,1999.1,13.4,53.0390551064178,822.915078479664
"WTG02","2020/03/08 23:00:00.000",8.6,0.8,1700.6,13.2,53.5426383355217,822.831766475076
"WTG02","2020/03/08 23:10:00.000",8.6,0.8,1639.5,12.6,55.0533880228334,822.58183046131
"WTG02","2020/03/08 23:20:00.000",9.4,0.5,2084.5,12.2,56.0605544810412,822.415206452133
"WTG02","2020/03/08 23:30:00.000",10.3,0.4,2367.3,12.8,54.5498047937295,822.665142465899
"WTG02","2020/03/08 23:40:00.000",11.1,0.7,2585.1,13.4,53.0390551064178,822.915078479664
"WTG02","2020/03/08 23:50:00.000",11.1,0.3,2605.3,13.4,53.0390551064178,822.915078479664
"WTG02","2020/03/09 00:00:00.000",11.7,0.3,2812.3,13.7,52.283680262762,823.040046486547
"WTG02","2020/03/09 00:10:00.000",12.3,0.5,3167.5,14,51.5283054191061,823.16501449343
"WTG02","2020/03/09 00:20:00.000",13.4,0.4,3191.6,14.7,49.7657641172425,823.456606509489
"WTG02","2020/03/09 00:30:00.000",13.7,0.6,3296.5,14.8,49.5139725026906,823.498262511783
"WTG02","2020/03/09 00:40:00.000",13.9,0.4,3231.8,15,49.0103892735867,823.581574516372
"WTG02","2020/03/09 00:50:00.000",13.9,0.7,3083.9,15,49.0103892735867,823.581574516372
"WTG02","2020/03/09 01:00:00.000",15,0.8,3130.8,14.3,50.7729305754503,823.289982500312
"WTG02","2020/03/09 01:10:00.000",15.2,0.4,3164.3,14.5,50.2693473463464,823.373294504901
"WTG02","2020/03/09 01:20:00.000",15.3,0.6,3264.9,14.6,50.0175557317945,823.414950507195
"WTG02","2020/03/09 01:30:00.000",14.5,0.9,3250.3,14.6,50.0175557317945,823.414950507195
"WTG02","2020/03/09 01:40:00.000",15.5,0.7,3256.3,14.8,49.5139725026906,823.498262511783
"WTG02","2020/03/09 01:50:00.000",15.9,0.4,3207.3,14.8,49.5139725026906,823.498262511783
"WTG02","2020/03/09 02:00:00.000",16,0.4,3119.4,14.6,50.0175557317945,823.414950507195
"WTG02","2020/03/09 02:10:00.000",16,0.7,3115.5,14.4,50.5211389608984,823.331638502606
"WTG02","2020/03/09 02:20:00.000",15.8,0.8,3151.4,14.2,51.0247221900023,823.248326498018
"WTG02","2020/03/09 02:30:00.000",14.8,0.7,3099.8,13.7,52.283680262762,823.040046486547
"WTG02","2020/03/09 02:40:00.000",13.6,0.5,3042.8,12.9,54.2980131791776,822.706798468193
"WTG02","2020/03/09 02:50:00.000",13,0.4,3069.8,12.8,54.5498047937295,822.665142465899
"WTG02","2020/03/09 03:00:00.000",13.6,0.6,3082.4,13.4,53.0390551064178,822.915078479664
"WTG02","2020/03/09 03:10:00.000",14.2,0.3,2995.6,13.8,52.03188864821,823.081702488841
"WTG02","2020/03/09 03:20:00.000",13.9,0.3,2986.7,13.6,52.5354718773139,822.998390484253
"WTG02","2020/03/09 03:30:00.000",13.8,0.3,3030,13.7,52.283680262762,823.040046486547
"WTG02","2020/03/09 03:40:00.000",13.3,0.5,3108.7,13.3,53.2908467209698,822.87342247737
"WTG02","2020/03/09 03:50:00.000",12.3,0.5,3160.5,13.1,53.7944299500737,822.790110472781
"WTG02","2020/03/09 04:00:00.000",12.1,0.4,3024.8,13.2,53.5426383355217,822.831766475076
"WTG02","2020/03/09 04:10:00.000",12.1,0.3,2973.8,13.3,53.2908467209698,822.87342247737
"WTG02","2020/03/09 04:20:00.000",11.8,0.2,3068.5,13.1,53.7944299500737,822.790110472781
"WTG02","2020/03/09 04:30:00.000",11.7,0.2,3216.2,13.1,53.7944299500737,822.790110472781
"WTG02","2020/03/09 04:40:00.000",11.5,0.2,3183.6,13,54.0462215646256,822.748454470487
"WTG02","2020/03/09 04:50:00.000",11.3,0.3,3068,12.9,54.2980131791776,822.706798468193
"WTG02","2020/03/09 05:00:00.000",11.7,0.3,3088.2,13.2,53.5426383355217,822.831766475076
"WTG02","2020/03/09 05:10:00.000",11.6,0.3,2896.2,13.3,53.2908467209698,822.87342247737
"WTG02","2020/03/09 05:20:00.000",11.6,0.3,2957.3,13.2,53.5426383355217,822.831766475076
"WTG02","2020/03/09 05:30:00.000",11.7,0.2,3068.7,13.2,53.5426383355217,822.831766475076
"WTG02","2020/03/09 05:40:00.000",11.7,0.4,3139.5,13.3,53.2908467209698,822.87342247737
"WTG02","2020/03/09 05:50:00.000",11,0.4,2603.8,13.2,53.5426383355217,822.831766475076
"WTG02","2020/03/09 06:00:00.000",9.9,0.9,2208.5,12.7,54.8015964082815,822.623486463605
"WTG02","2020/03/09 06:10:00.000",10.7,0.7,2463,12.3,55.8087628664892,822.456862454428
"WTG02","2020/03/09 06:20:00.000",11,0.7,2683.2,13,54.0462215646256,822.748454470487
"WTG02","2020/03/09 06:30:00.000",11.2,0.6,2719.9,13,54.0462215646256,822.748454470487
"WTG02","2020/03/09 06:40:00.000",10.8,0.6,2510.6,13.1,53.7944299500737,822.790110472781
"WTG02","2020/03/09 06:50:00.000",9.8,0.7,2156.4,12.9,54.2980131791776,822.706798468193
"WTG02","2020/03/09 07:00:00.000",9.8,1,2037.7,13.2,53.5426383355217,822.831766475076
"WTG02","2020/03/09 07:10:00.000",11.9,0.6,2731.5,13.8,52.03188864821,823.081702488841
"WTG02","2020/03/09 07:20:00.000",12.6,0.4,3151.3,13.8,52.03188864821,823.081702488841
"WTG02","2020/03/09 07:30:00.000",12.5,0.7,3104.1,13.9,51.7800970336581,823.123358491135
"WTG02","2020/03/09 07:40:00.000",11.9,0.7,2933,13.8,52.03188864821,823.081702488841
"WTG02","2020/03/09 07:50:00.000",11.7,0.7,2851.6,13.7,52.283680262762,823.040046486547
"WTG02","2020/03/09 08:00:00.000",12.2,0.3,3058.8,13.5,52.7872634918659,822.956734481958
"WTG02","2020/03/09 08:10:00.000",9.8,1.6,2237.4,13.2,53.5426383355217,822.831766475076
"WTG02","2020/03/09 08:20:00.000",7.8,0.9,1537.3,12.7,54.8015964082815,822.623486463605
"WTG02","2020/03/09 08:30:00.000",9.1,1,2001.7,12.8,54.5498047937295,822.665142465899
"WTG02","2020/03/09 08:40:00.000",8.8,0.9,2062.9,12.9,54.2980131791776,822.706798468193
"WTG02","2020/03/09 08:50:00.000",9.3,0.9,2093.2,12.7,54.8015964082815,822.623486463605
"WTG02","2020/03/09 09:00:00.000",10.8,0.4,2616.6,12.8,54.5498047937295,822.665142465899
"WTG02","2020/03/09 09:10:00.000",11.2,0.4,2761.3,13.1,53.7944299500737,822.790110472781
"WTG02","2020/03/09 09:20:00.000",11,0.5,2627.5,13.1,53.7944299500737,822.790110472781
"WTG02","2020/03/09 09:30:00.000",11,0.7,2448.7,13.5,52.7872634918659,822.956734481958
"WTG02","2020/03/09 09:40:00.000",10.9,0.8,2619.9,13.4,53.0390551064178,822.915078479664
"WTG02","2020/03/09 09:50:00.000",10.6,0.9,2510.6,13.7,52.283680262762,823.040046486547
"WTG02","2020/03/09 10:00:00.000",10,0.9,2309.4,13.5,52.7872634918659,822.956734481958
"WTG02","2020/03/09 10:10:00.000",10.1,0.9,2344.8,13.5,52.7872634918659,822.956734481958
"WTG02","2020/03/09 10:20:00.000",11.1,0.8,2650.3,13.7,52.283680262762,823.040046486547
"WTG02","2020/03/09 10:30:00.000",11.1,0.6,2683.3,13.8,52.03188864821,823.081702488841
"WTG02","2020/03/09 10:40:00.000",10.4,1.1,2430.3,13.6,52.5354718773139,822.998390484253
"WTG02","2020/03/09 10:50:00.000",10.2,0.8,2298.6,13.2,53.5426383355217,822.831766475076
"WTG02","2020/03/09 11:00:00.000",11.9,0.9,3074.2,13.6,52.5354718773139,822.998390484253
"WTG02","2020/03/09 11:10:00.000",11.3,1.4,2838.3,13.9,51.7800970336581,823.123358491135
"WTG02","2020/03/09 11:20:00.000",10.5,0.7,2436,13.8,52.03188864821,823.081702488841
"WTG02","2020/03/09 11:30:00.000",10.4,0.7,2289.5,13.7,52.283680262762,823.040046486547
"WTG02","2020/03/09 11:40:00.000",8.8,0.8,1612.8,13.7,52.283680262762,823.040046486547
"WTG02","2020/03/09 11:50:00.000",8.1,0.8,1307.7,14.1,51.2765138045542,823.206670495724
"WTG02","2020/03/09 12:00:00.000",8,0.8,1293.2,14.6,50.0175557317945,823.414950507195
"WTG02","2020/03/09 12:10:00.000",7.6,0.7,1240.9,14.9,49.2621808881386,823.539918514078
"WTG02","2020/03/09 12:20:00.000",7.8,0.9,1227.8,15.3,48.2550144299308,823.706542523254
"WTG02","2020/03/09 12:30:00.000",7.8,0.8,1125.8,15.6,47.499639586275,823.831510530137
"WTG02","2020/03/09 12:40:00.000",7.9,1,1205,15.8,46.9960563571711,823.914822534726
"WTG02","2020/03/09 12:50:00.000",8.5,1.4,1415.5,16.2,45.9888898989633,824.081446543903
"WTG02","2020/03/09 13:00:00.000",9,1.3,1684,16.5,45.2335150553075,824.206414550785
"WTG02","2020/03/09 13:10:00.000",9,0.7,1794.7,16.4,45.4853066698594,824.164758548491
"WTG02","2020/03/09 13:20:00.000",11.2,0.8,2762.2,17,43.9745569825477,824.414694562256
"WTG02","2020/03/09 13:30:00.000",11.4,0.7,2826.7,17.8,41.9602240661322,824.74794258061
"WTG02","2020/03/09 13:40:00.000",8.7,1.4,1473.3,18.4,40.4494743788205,824.997878594376
"WTG02","2020/03/09 13:50:00.000",15.6,1.5,3486,18.9,39.1905163060608,825.206158605847
"WTG02","2020/03/09 14:00:00.000",17,1.3,3464.9,18.9,39.1905163060608,825.206158605847
"WTG02","2020/03/09 14:10:00.000",17.9,1.3,3249.6,18.7,39.6940995351647,825.122846601258
"WTG02","2020/03/09 14:20:00.000",18.2,1,2973.1,18.7,39.6940995351647,825.122846601258
"WTG02","2020/03/09 14:30:00.000",18.6,1.1,2973.3,18.7,39.6940995351647,825.122846601258
"WTG02","2020/03/09 14:40:00.000",18.4,1.7,3143.3,18.7,39.6940995351647,825.122846601258
"WTG02","2020/03/09 14:50:00.000",19.6,1.2,3161.7,18.4,40.4494743788205,824.997878594376
"WTG02","2020/03/09 15:00:00.000",20.1,1.1,3156.1,18.3,40.7012659933724,824.956222592082
"WTG02","2020/03/09 15:10:00.000",18.7,1.8,3162,18.4,40.4494743788205,824.997878594376
"WTG02","2020/03/09 15:20:00.000",19.7,1.4,3170.3,18.3,40.7012659933724,824.956222592082
"WTG02","2020/03/09 15:30:00.000",19.5,1.3,3178.2,18.3,40.7012659933724,824.956222592082
"WTG02","2020/03/09 15:40:00.000",21.1,0.9,3157.2,18.1,41.2048492224763,824.872910587493
"WTG02","2020/03/09 15:50:00.000",21.4,1.2,3154.5,18,41.4566408370283,824.831254585199
"WTG02","2020/03/09 16:00:00.000",21.6,1.3,3064.4,18,41.4566408370283,824.831254585199
"WTG02","2020/03/09 16:10:00.000",21.4,1.2,2946.7,17.9,41.7084324515802,824.789598582905
"WTG02","2020/03/09 16:20:00.000",21,1.1,2954.3,17.9,41.7084324515802,824.789598582905
"WTG02","2020/03/09 16:30:00.000",20.9,0.9,2977.2,17.9,41.7084324515802,824.789598582905
"WTG02","2020/03/09 16:40:00.000",20,1.1,2984.6,18,41.4566408370283,824.831254585199
"WTG02","2020/03/09 16:50:00.000",19.4,1,2981.7,18,41.4566408370283,824.831254585199
"WTG02","2020/03/09 17:00:00.000",18.9,1.2,2995.8,18,41.4566408370283,824.831254585199
"WTG02","2020/03/09 17:10:00.000",19.2,1.1,3016.3,18,41.4566408370283,824.831254585199
"WTG02","2020/03/09 17:20:00.000",18.4,1,2991.1,17.9,41.7084324515802,824.789598582905
"WTG02","2020/03/09 17:30:00.000",18.4,0.9,2975.1,17.7,42.2120156806841,824.706286578316
"WTG02","2020/03/09 17:40:00.000",17.7,1.2,2976.3,17.7,42.2120156806841,824.706286578316
"WTG02","2020/03/09 17:50:00.000",17.7,1.3,2987.8,17.6,42.4638072952361,824.664630576022
"WTG02","2020/03/09 18:00:00.000",17.2,1.2,3043,17.6,42.4638072952361,824.664630576022
"WTG02","2020/03/09 18:10:00.000",17,0.9,3055.5,17.2,43.4709737534439,824.498006566845
"WTG02","2020/03/09 18:20:00.000",18.6,1.1,3259.7,16.9,44.2263485970997,824.373038559962
"WTG02","2020/03/09 18:30:00.000",20.4,1.4,3439.2,16.5,45.2335150553075,824.206414550785
"WTG02","2020/03/09 18:40:00.000",22,1,3184.2,16.3,45.7370982844114,824.123102546197
"WTG02","2020/03/09 18:50:00.000",22.4,0.8,3048,16.2,45.9888898989633,824.081446543903
"WTG02","2020/03/09 19:00:00.000",22.4,0.7,3018.6,16.1,46.2406815135153,824.039790541608
"WTG02","2020/03/09 19:10:00.000",21.1,0.8,3161.3,15.7,47.2478479717231,823.873166532431
"WTG02","2020/03/09 19:20:00.000",20.5,0.5,3062.5,15.4,48.0032228153789,823.748198525549
"WTG02","2020/03/09 19:30:00.000",20.4,0.6,3031.4,15.1,48.7585976590347,823.623230518666
"WTG02","2020/03/09 19:40:00.000",18.8,0.7,3009.5,14.6,50.0175557317945,823.414950507195
"WTG02","2020/03/09 19:50:00.000",17.2,0.7,3001.4,14,51.5283054191061,823.16501449343
"WTG02","2020/03/09 20:00:00.000",17.1,0.8,2986,13.7,52.283680262762,823.040046486547
"WTG02","2020/03/09 20:10:00.000",17,1,2979.8,13.4,53.0390551064178,822.915078479664
"WTG02","2020/03/09 20:20:00.000",18.4,1.1,2998,13.6,52.5354718773139,822.998390484253
"WTG02","2020/03/09 20:30:00.000",18.5,1.2,3021.7,13.5,52.7872634918659,822.956734481958
"WTG02","2020/03/09 20:40:00.000",20.1,0.7,3001,13.6,52.5354718773139,822.998390484253
"WTG02","2020/03/09 20:50:00.000",19.4,0.8,3157.8,13.5,52.7872634918659,822.956734481958
"WTG02","2020/03/09 21:00:00.000",20.6,0.9,3139.5,13.6,52.5354718773139,822.998390484253
"WTG02","2020/03/09 21:10:00.000",22.3,0.8,2873.7,13.9,51.7800970336581,823.123358491135
"WTG02","2020/03/09 21:20:00.000",22.4,0.7,2883.7,14,51.5283054191061,823.16501449343
"WTG02","2020/03/09 21:30:00.000",21.5,0.9,3031,13.8,52.03188864821,823.081702488841
"WTG02","2020/03/09 21:40:00.000",20.6,0.9,3088,13.6,52.5354718773139,822.998390484253
"WTG02","2020/03/09 21:50:00.000",20.6,0.6,3035.7,13.5,52.7872634918659,822.956734481958
"WTG02","2020/03/09 22:00:00.000",20.1,1,3014.3,13.3,53.2908467209698,822.87342247737
"WTG02","2020/03/09 22:10:00.000",20.1,1.6,2981.8,13.6,52.5354718773139,822.998390484253
"WTG02","2020/03/09 22:20:00.000",19.9,0.9,2992.9,13.5,52.7872634918659,822.956734481958
"WTG02","2020/03/09 22:30:00.000",19.9,0.7,2991.5,13.4,53.0390551064178,822.915078479664
"WTG02","2020/03/09 22:40:00.000",21,0.6,2989.3,13.4,53.0390551064178,822.915078479664
"WTG02","2020/03/09 22:50:00.000",21.6,1,2949.2,13.6,52.5354718773139,822.998390484253
"WTG02","2020/03/09 23:00:00.000",20.2,0.7,3002.6,13.2,53.5426383355217,822.831766475076
"WTG02","2020/03/09 23:10:00.000",19.7,0.7,3012.5,13,54.0462215646256,822.748454470487
"WTG02","2020/03/09 23:20:00.000",21,0.7,3013.2,13,54.0462215646256,822.748454470487
"WTG02","2020/03/09 23:30:00.000",21.2,1,3006.3,12.7,54.8015964082815,822.623486463605
"WTG02","2020/03/09 23:40:00.000",23.3,0.7,2784.7,12.9,54.2980131791776,822.706798468193
"WTG02","2020/03/09 23:50:00.000",23.1,0.6,2789.3,12.9,54.2980131791776,822.706798468193
"WTG02","2020/03/10 00:00:00.000",23,0.7,2774.2,13.2,53.5426383355217,822.831766475076
"WTG02","2020/03/10 00:10:00.000",23.5,0.9,2803.3,13.3,53.2908467209698,822.87342247737
"WTG02","2020/03/10 00:20:00.000",23.3,1.2,2848.6,13.2,53.5426383355217,822.831766475076
"WTG02","2020/03/10 00:30:00.000",22.5,1,3028.1,12.9,54.2980131791776,822.706798468193
"WTG02","2020/03/10 00:40:00.000",23.8,1.2,2720.6,13,54.0462215646256,822.748454470487
"WTG02","2020/03/10 00:50:00.000",24.4,0.7,2548.7,13.1,53.7944299500737,822.790110472781
"WTG02","2020/03/10 01:00:00.000",24.6,0.9,2512.2,13.1,53.7944299500737,822.790110472781
"WTG02","2020/03/10 01:10:00.000",23.9,2.1,1138.5,13,54.0462215646256,822.748454470487
"WTG02","2020/03/10 01:20:00.000",23.5,2.6,723.8,12.4,55.5569712519373,822.498518456722
"WTG02","2020/03/10 01:30:00.000",24.2,1.3,2614.2,12.3,55.8087628664892,822.456862454428
"WTG02","2020/03/10 01:40:00.000",23.6,1.3,2715.1,12.3,55.8087628664892,822.456862454428
"WTG02","2020/03/10 01:50:00.000",23.2,1.5,2890.2,12.2,56.0605544810412,822.415206452133
"WTG02","2020/03/10 02:00:00.000",24,2,1674.6,12.4,55.5569712519373,822.498518456722
"WTG02","2020/03/10 02:10:00.000",23.6,2.1,1598,11.7,57.3195125538009,822.206926440662
"WTG02","2020/03/10 02:20:00.000",24.2,1.8,2488.6,11.2,58.5784706265607,821.998646429191
"WTG02","2020/03/10 02:30:00.000",28.1,5,-14.6,12.1,56.3123460955931,822.373550449839
"WTG02","2020/03/10 02:40:00.000",25,3.6,-13.8,11.1,58.8302622411126,821.956990426897
"WTG02","2020/03/10 02:50:00.000",23.4,3,-12.9,11.7,57.3195125538009,822.206926440662
"WTG02","2020/03/10 03:00:00.000",23.7,2.7,635.2,11.5,57.8230957829048,822.123614436074
"WTG02","2020/03/10 03:10:00.000",23.6,2.9,366.3,11.6,57.5713041683529,822.165270438368
"WTG02","2020/03/10 03:20:00.000",20.3,2,2060.1,10.1,61.3481783866321,821.540430403954
"WTG02","2020/03/10 03:30:00.000",22.8,1.2,2991.8,9.7,62.3553448448398,821.373806394777
"WTG02","2020/03/10 03:40:00.000",22.8,0.8,2922.8,9.6,62.6071364593918,821.332150392483
"WTG02","2020/03/10 03:50:00.000",23.7,0.8,2755.4,9.4,63.1107196884957,821.248838387895
"WTG02","2020/03/10 04:00:00.000",23.7,1.1,2704.5,9,64.1178861467035,821.082214378718
"WTG02","2020/03/10 04:10:00.000",22.4,1.1,3061.7,8.5,65.3768442194632,820.873934367247
"WTG02","2020/03/10 04:20:00.000",22.1,1.3,3106.7,8.4,65.6286358340152,820.832278364952
"WTG02","2020/03/10 04:30:00.000",22.4,1,3077.5,8.1,66.384010677671,820.70731035807
"WTG02","2020/03/10 04:40:00.000",22.7,0.9,2990.5,8,66.6358022922229,820.665654355776
"WTG02","2020/03/10 04:50:00.000",24.3,1.2,2303.3,8.3,65.8804274485671,820.790622362658
"WTG02","2020/03/10 05:00:00.000",23.2,2.1,-14,9.2,63.6143029175996,821.165526383306
"WTG02","2020/03/10 05:10:00.000",23,1.9,944,8.7,64.8732609903593,820.957246371835
"WTG02","2020/03/10 05:20:00.000",21.9,0.9,3207.1,7.3,68.3983435940866,820.374062339716
"WTG02","2020/03/10 05:30:00.000",20.8,1,3417.8,6.9,69.4055100522944,820.207438330539
"WTG02","2020/03/10 05:40:00.000",20.7,1.5,3366.2,7.1,68.9019268231905,820.290750335127
"WTG02","2020/03/10 05:50:00.000",17.2,1.5,3333.4,6.7,69.9090932813982,820.124126325951
"WTG02","2020/03/10 06:00:00.000",17.1,1,3041.1,6.4,70.6644681250541,819.999158319068
"WTG02","2020/03/10 06:10:00.000",18.1,1.5,3017.3,6.5,70.4126765105021,820.040814321362
"WTG02","2020/03/10 06:20:00.000",18.6,0.7,3018.6,6.5,70.4126765105021,820.040814321362
"WTG02","2020/03/10 06:30:00.000",18.7,0.8,3062.4,6.3,70.916259739606,819.957502316774
"WTG02","2020/03/10 06:40:00.000",16.7,1.8,3000.3,6.2,71.168051354158,819.915846314479
"WTG02","2020/03/10 06:50:00.000",13.4,0.7,2983.6,5.6,72.6788010414697,819.665910300714
"WTG02","2020/03/10 07:00:00.000",16.2,1.1,2999.3,5.7,72.4270094269177,819.707566303008
"WTG02","2020/03/10 07:10:00.000",17.9,0.7,2986.1,5.8,72.1752178123658,819.749222305302
"WTG02","2020/03/10 07:20:00.000",19,0.9,2982.4,6.1,71.4198429687099,819.874190312185
"WTG02","2020/03/10 07:30:00.000",19.8,1.1,2993.3,6.6,70.1608848959502,820.082470323656
"WTG02","2020/03/10 07:40:00.000",18.9,1.3,2974.6,7.3,68.3983435940866,820.374062339716
"WTG02","2020/03/10 07:50:00.000",15.2,1.8,2973.3,6.4,70.6644681250541,819.999158319068
"WTG02","2020/03/10 08:00:00.000",16.7,1,2986.1,6.7,69.9090932813982,820.124126325951
"WTG02","2020/03/10 08:10:00.000",15.3,1.6,3005.6,6.5,70.4126765105021,820.040814321362
"WTG02","2020/03/10 08:20:00.000",13.6,0.9,3014.2,5.6,72.6788010414697,819.665910300714
"WTG02","2020/03/10 08:30:00.000",14,0.8,2986.7,5.8,72.1752178123658,819.749222305302
"WTG02","2020/03/10 08:40:00.000",14.6,1.2,3043.8,6.6,70.1608848959502,820.082470323656
"WTG02","2020/03/10 08:50:00.000",12.7,1.3,3018,6.5,70.4126765105021,820.040814321362
"WTG02","2020/03/10 09:00:00.000",14.5,2.2,2992.5,6.7,69.9090932813982,820.124126325951
"WTG02","2020/03/10 09:10:00.000",18,0.8,2975.7,7.2,68.6501352086385,820.332406337422
"WTG02","2020/03/10 09:20:00.000",19.2,0.8,2973.2,7.4,68.1465519795346,820.41571834201
"WTG02","2020/03/10 09:30:00.000",18.6,0.8,2983.8,7.8,67.1393855213268,820.582342351187
